id,lifeSat,age,emplStat55,healthSat,livtog
405701,5,55,2,4,1
405701,7,56,2,4,1
405701,5,57,2,3,1
405701,6,58,2,2,1
405701,8,59,2,5,1
405701,6,60,2,2,1
405901,2,55,3,2,0
406301,8,55,2,5,0
406301,9,56,2,8,0
406301,8,57,2,6,0
406301,8,58,2,8,0
406301,7,59,2,7,0
406301,8,60,2,6,0
406801,5,55,1,4,1
406801,5,56,1,3,1
407201,8,55,1,6,0
407201,8,56,1,7,1
407201,9,57,1,6,1
407201,8,58,1,4,1
407201,8,59,1,3,1
407201,7,60,1,3,1
407701,6,55,1,6,1
407701,7,56,1,5,1
407701,7,57,1,3,1
407701,6,58,1,4,1
407701,5,59,1,4,1
407701,6,60,1,5,1
408101,8,55,1,9,1
408101,8,56,1,8,1
408101,8,57,1,8,1
408101,7,58,1,8,1
408101,8,60,1,8,1
408602,7,55,1,7,0
408602,8,56,1,6,0
408602,8,57,1,7,0
408602,8,58,1,7,0
408801,2,55,1,0,0
408801,0,56,1,0,0
408801,1,57,1,0,0
408801,0,58,1,0,0
408801,3,59,1,0,0
408801,3,60,1,0,0
409201,6,55,1,5,1
409201,7,56,1,6,1
409201,6,57,1,1,1
409201,7,58,1,7,1
409201,8,59,1,8,1
409801,6,55,1,8,1
409801,7,56,1,7,1
409801,7,57,1,6,1
409801,6,58,1,6,1
409801,7,59,1,6,1
409801,7,60,1,7,1
410201,8,55,1,6,1
410201,3,56,1,3,1
410201,8,57,1,4,1
410201,2,58,1,3,1
410201,2,59,1,2,1
410201,4,60,1,2,1
410701,8,55,1,8,0
410701,8,56,1,6,0
410701,5,57,1,6,0
410701,6,58,1,5,0
410701,5,59,1,5,0
410701,6,60,1,6,0
411301,8,55,1,6,1
411301,8,56,1,7,1
411301,9,57,1,8,1
411301,8,58,1,8,1
411301,8,59,1,8,1
411301,8,60,1,7,1
411502,8,55,2,9,0
411602,5,55,1,8,0
411602,5,56,1,3,0
411602,7,57,1,7,0
411602,7,58,1,4,0
411602,6,59,1,4,0
411602,8,60,1,5,0
412001,9,55,1,8,0
412001,5,56,1,5,0
412001,5,57,1,5,0
412201,6,55,2,5,0
412201,5,56,2,5,0
412201,7,57,2,0,0
412201,8,58,2,4,0
412201,8,59,2,3,0
412201,5,60,2,5,0
412801,9,55,2,9,1
412801,5,56,2,5,1
412801,8,57,2,8,1
412801,8,58,2,7,1
412801,9,59,2,8,1
412801,5,60,2,5,1
413001,9,55,1,8,1
413001,8,56,1,9,1
413001,7,57,1,7,1
413401,8,55,1,8,1
413401,8,56,1,8,1
413401,8,57,1,8,1
413401,8,58,1,6,1
413401,8,59,1,7,1
413601,7,55,1,6,1
413601,7,56,1,6,1
413601,8,57,1,7,1
413601,7,58,1,5,1
413601,8,59,1,6,1
413601,5,60,1,5,1
413701,5,55,3,4,0
413701,6,56,3,5,0
413701,5,57,3,5,0
413701,6,58,3,6,0
413701,5,59,3,4,0
413701,6,60,3,6,0
413801,8,55,1,7,1
413801,8,56,1,6,1
413801,8,57,1,5,1
413801,8,58,1,5,1
413801,8,59,1,5,1
413801,7,60,1,6,1
414801,8,55,1,7,1
414801,7,56,1,6,1
414801,8,57,1,6,1
414801,8,58,1,6,1
414901,9,55,1,5,1
414901,10,56,1,3,1
415201,8,55,2,8,0
415201,9,56,2,6,0
415201,8,57,2,6,0
415201,8,58,2,4,0
415201,8,59,2,4,0
415201,8,60,2,6,0
415301,5,55,1,7,1
415301,8,56,1,6,1
415301,7,57,1,7,1
415301,7,58,1,6,1
415301,5,60,1,3,0
415601,6,55,1,4,1
415601,6,56,1,5,1
415701,5,55,1,5,1
415701,5,56,1,5,1
415701,6,57,1,5,1
415701,6,58,1,5,1
415701,6,59,1,6,1
415701,5,60,1,5,1
415901,8,55,1,8,0
415901,8,56,1,3,0
415901,5,57,1,3,0
415901,8,58,1,8,0
415901,6,59,1,6,0
415901,6,60,1,2,0
416001,5,55,1,4,1
416001,3,56,1,2,1
416001,6,57,1,3,1
416001,4,58,1,4,1
416001,5,59,1,3,1
416001,4,60,1,6,1
416201,3,55,1,2,0
416201,4,56,1,1,0
416201,7,57,1,4,0
416201,7,58,1,4,0
416201,6,59,1,5,0
416201,6,60,1,6,0
416401,7,55,1,5,1
416401,7,56,1,3,1
416401,8,57,1,6,1
416401,8,58,1,7,1
416401,7,59,1,6,1
416401,6,60,1,6,1
416601,5,55,1,6,0
416601,0,57,1,7,0
416601,2,58,1,5,0
417101,8,55,2,8,1
417101,9,56,2,7,1
417101,8,57,2,2,1
417101,9,58,2,7,1
417101,9,59,2,7,1
417101,8,60,2,7,1
417601,7,55,2,4,1
417601,3,56,2,8,1
417601,6,57,2,2,1
417601,3,58,2,3,1
418001,10,55,1,3,1
418001,8,56,1,5,1
418001,7,57,1,0,1
418001,7,58,1,3,1
418001,8,59,1,5,1
418001,8,60,1,6,1
418401,9,55,1,9,1
418401,8,56,1,7,1
418401,8,57,1,5,1
418401,7,59,1,6,1
418701,1,55,1,9,1
418701,4,56,1,6,0
418701,8,57,1,5,0
418701,8,58,1,7,0
418701,7,59,1,3,0
418701,7,60,1,5,0
418801,8,55,1,6,1
418801,7,56,1,5,1
418801,6,57,1,3,1
418801,6,58,1,7,1
418801,8,59,1,5,1
418801,8,60,1,5,1
419101,3,55,2,1,1
419101,5,56,2,1,1
419101,6,57,2,3,1
419201,10,55,1,9,1
419201,7,56,1,8,1
419201,7,57,1,5,1
419201,8,58,1,7,1
419201,8,59,1,8,1
419201,7,60,1,7,1
419401,6,55,1,4,1
419401,5,56,1,3,1
419502,7,55,1,10,0
419502,5,56,1,6,0
419502,5,57,1,6,0
419502,7,58,1,7,0
419502,5,60,1,5,0
419603,5,55,3,7,0
420101,5,55,1,5,1
420101,6,56,1,4,1
420801,7,55,1,5,1
420801,7,56,1,7,1
420801,8,57,1,6,1
420801,7,58,1,6,1
420801,7,59,1,7,1
420801,8,60,1,6,1
421901,7,55,1,7,1
421901,6,56,1,5,1
421901,7,57,1,6,1
421901,7,58,1,6,1
421901,7,59,1,5,1
421901,7,60,1,5,1
422201,9,55,2,9,1
422201,8,56,2,8,1
422201,9,57,2,8,1
422201,9,58,2,8,1
422201,9,59,2,8,1
422201,8,60,2,8,1
422301,9,55,1,9,1
422301,8,56,1,7,1
422301,7,57,1,7,1
422301,8,58,1,7,1
422301,7,59,1,7,1
422301,7,60,1,7,1
422501,9,55,1,8,1
422601,8,55,1,6,1
422601,7,56,1,6,1
422601,6,57,1,3,1
422601,2,58,1,0,1
422601,4,59,1,1,1
422801,7,55,1,7,1
422801,5,56,1,5,1
422801,6,57,1,6,1
422801,7,58,1,6,1
422801,5,59,1,3,1
422801,6,60,1,5,1
423701,8,55,1,6,1
423701,8,56,1,6,1
423701,9,57,1,6,1
423701,8,58,1,6,1
423701,6,60,1,8,1
423801,5,55,1,6,0
423801,9,56,1,9,0
423801,8,57,1,5,0
423801,5,58,1,5,0
423801,8,59,1,7,0
423801,9,60,1,6,0
423901,9,55,1,4,1
423901,6,56,1,9,1
423901,7,57,1,5,1
423901,8,58,1,5,1
423901,5,59,1,1,1
423901,6,60,1,5,1
424001,7,55,1,6,0
424002,9,55,1,9,0
424002,8,56,1,8,0
424002,8,57,1,9,0
424002,6,58,1,8,0
424401,5,55,3,0,1
424401,9,56,3,0,1
424401,10,57,3,5,1
424401,2,58,3,1,1
424401,8,59,3,2,1
424401,7,60,3,4,1
426601,5,55,1,6,1
426703,5,55,1,6,0
427001,6,55,1,2,1
427001,5,56,1,2,1
427001,5,57,1,0,1
427001,4,58,1,2,1
427001,5,59,1,2,1
427001,3,60,1,3,1
427201,8,55,1,3,1
427201,8,56,1,8,1
427201,7,57,1,8,1
427201,7,58,1,3,1
427201,8,59,1,7,1
427201,6,60,1,5,1
427501,8,55,1,9,1
427501,8,56,1,8,1
427501,8,57,1,8,1
427901,7,55,1,5,1
427901,8,56,1,6,1
427901,9,57,1,6,1
427901,7,58,1,5,1
427901,7,59,1,7,1
427901,8,60,1,3,1
428601,9,55,1,9,0
428601,9,56,1,9,0
428601,9,57,1,8,0
428601,9,58,1,8,0
428601,8,59,1,9,0
428601,9,60,1,8,0
428701,7,55,1,7,1
428701,7,56,1,7,1
428701,7,57,1,7,1
428701,8,58,1,7,1
428701,7,59,1,7,1
429201,7,55,1,2,1
429201,8,56,1,4,1
429201,8,57,1,6,1
429201,8,58,1,9,1
429701,8,55,3,8,1
429701,7,56,3,8,1
431201,8,55,1,8,1
431201,8,56,1,8,1
431201,7,57,1,8,1
431201,8,58,1,5,1
431201,7,59,1,6,1
431301,7,55,1,3,0
431301,5,56,1,2,0
431301,5,57,1,0,0
431301,5,58,1,2,0
432001,8,55,1,9,1
432001,8,56,1,7,1
432001,7,57,1,8,1
432001,7,58,1,7,1
432001,8,59,1,6,1
432001,8,60,1,5,1
432601,8,55,1,8,0
432601,8,56,1,9,0
432601,9,57,1,9,0
432601,9,58,1,9,0
432601,9,59,1,9,0
432601,10,60,1,10,0
433501,5,55,3,5,1
433501,5,56,3,4,1
433601,7,55,1,5,1
433601,8,56,1,10,1
433601,7,57,1,8,1
433601,4,58,1,4,1
433601,8,59,1,6,1
433601,3,60,1,3,1
434101,4,55,1,5,1
434101,3,56,1,4,1
434101,3,57,1,3,1
434201,6,55,1,5,1
434201,7,56,1,4,1
434201,7,57,1,5,1
434201,8,58,1,5,1
434201,7,59,1,5,1
434201,8,60,1,5,1
434801,10,55,1,10,1
434801,9,56,1,9,1
434801,10,57,1,8,1
434801,10,58,1,10,1
434801,10,59,1,9,1
434801,10,60,1,9,1
436202,8,55,3,4,0
436202,7,56,3,4,0
436202,6,57,3,3,0
436202,5,58,3,1,0
436202,7,59,3,4,0
436202,6,60,3,1,0
436301,7,55,1,4,1
436301,9,56,1,3,1
436301,8,57,1,7,1
436301,9,58,1,7,1
436301,9,59,1,8,1
436301,9,60,1,8,1
436401,5,55,1,8,1
436901,8,55,1,5,1
436901,8,56,1,7,1
437101,8,55,1,5,1
437101,8,56,1,5,1
437101,8,57,1,7,1
437101,8,58,1,8,1
437101,8,59,1,6,1
437101,8,60,1,7,1
437501,8,55,1,5,0
437501,5,56,1,6,0
437501,9,57,1,5,0
437501,7,58,1,5,0
438501,9,55,1,7,1
438501,8,56,1,6,1
438501,10,57,1,7,1
438501,10,58,1,7,1
438501,8,59,1,9,1
438501,9,60,1,9,1
438601,9,55,1,10,1
438601,8,56,1,9,1
438601,5,57,1,9,1
438601,9,58,1,10,1
438601,9,59,1,9,1
438601,8,60,1,9,1
439301,7,55,1,9,1
439301,7,56,1,7,1
439301,8,57,1,8,1
439301,8,58,1,7,1
439301,8,59,1,7,1
439301,8,60,1,7,1
439401,7,55,1,7,1
439401,8,56,1,6,1
439401,6,57,1,5,1
439401,6,58,1,7,1
439401,5,59,1,5,1
439401,6,60,1,5,1
439501,1,55,2,3,1
439501,5,56,2,5,1
439501,5,57,2,5,1
439601,7,55,1,6,1
439601,7,56,1,5,1
439601,7,57,1,7,1
439601,7,58,1,7,1
439601,6,59,1,6,1
439601,8,60,1,7,1
440001,7,55,1,6,1
440001,6,56,1,2,1
440001,7,57,1,4,1
440001,7,59,1,6,1
440601,9,55,1,8,1
440601,8,56,1,7,1
440601,8,57,1,8,1
440601,8,58,1,3,1
440601,5,59,1,2,1
440601,5,60,1,5,1
441202,6,55,2,3,0
441202,6,56,2,8,0
441202,6,57,2,4,0
441202,7,58,2,7,0
441202,6,59,2,6,0
441301,9,55,1,5,1
441301,10,56,1,6,1
441301,10,57,1,6,1
441301,9,58,1,6,1
441301,10,59,1,8,1
441301,10,60,1,8,1
442001,5,55,1,5,0
442001,5,56,1,3,0
442001,6,57,1,4,0
442001,6,58,1,3,0
442001,7,59,1,6,0
442001,7,60,1,2,0
442101,7,55,1,8,1
442101,9,56,1,8,1
442101,8,57,1,8,1
442501,8,55,1,8,1
442501,8,56,1,8,1
442501,8,58,1,8,1
442501,8,59,1,8,1
442501,8,60,1,6,1
442701,7,55,1,6,1
442901,9,55,2,4,1
442901,7,56,2,3,1
442901,8,57,2,1,1
442901,8,58,2,0,1
442901,6,59,2,0,1
442901,8,60,2,5,1
443101,8,55,1,2,1
443101,5,56,1,4,1
443301,7,55,1,6,1
443301,7,56,1,5,1
443301,7,57,1,7,1
443801,8,55,1,10,0
443801,8,56,1,8,0
443801,8,57,1,9,0
443801,8,58,1,7,0
443801,10,59,1,4,0
443801,8,60,1,5,0
443901,6,55,1,3,1
443901,8,56,1,6,1
443901,7,57,1,4,1
443901,10,58,1,7,1
443901,8,59,1,6,1
443901,10,60,1,6,1
444701,9,55,1,9,0
444701,9,56,1,8,0
444701,8,57,1,9,0
445501,7,55,1,5,1
445501,6,56,1,5,1
445501,5,57,1,0,1
445501,5,58,1,3,1
445501,5,59,1,2,1
445501,7,60,1,4,1
445601,8,55,1,9,1
445601,7,56,1,4,1
445601,7,57,1,6,1
445601,7,58,1,7,1
445601,7,59,1,5,1
445601,7,60,1,8,1
446001,8,55,1,8,1
446001,8,56,1,8,1
446001,8,57,1,8,1
446001,8,58,1,8,1
446001,8,59,1,8,1
446001,8,60,1,6,1
446201,9,55,1,9,1
446201,9,56,1,10,1
446201,10,57,1,7,1
446201,9,58,1,7,1
446201,10,59,1,8,1
446201,9,60,1,8,1
446501,8,55,1,7,1
446501,8,56,1,6,1
446501,6,57,1,6,1
446501,6,58,1,5,1
446701,8,55,1,7,1
446701,7,56,1,7,1
446701,7,57,1,8,1
446701,7,58,1,7,1
446701,7,59,1,6,1
446701,3,60,1,7,1
447301,7,55,2,6,0
447301,8,56,2,10,0
447301,9,57,2,9,0
447301,9,58,2,9,0
447301,8,59,2,8,0
447301,8,60,2,8,0
447601,7,55,1,8,1
447601,8,56,1,7,1
447601,8,57,1,9,1
447601,8,58,1,9,1
447601,6,59,1,6,1
447601,6,60,1,8,1
447701,8,55,1,8,1
447701,5,56,1,8,1
447701,7,57,1,7,1
447701,6,58,1,5,1
447701,8,59,1,8,1
448201,8,55,1,9,1
448201,8,56,1,8,1
448201,8,57,1,8,1
448201,8,58,1,8,1
449301,5,55,1,5,1
449301,8,56,1,5,1
451401,5,55,1,5,1
451401,6,56,1,4,1
451801,5,55,1,5,1
451801,5,56,1,5,1
451801,4,57,1,6,1
451801,7,58,1,3,1
451801,6,59,1,5,1
451801,5,60,1,5,1
452101,8,55,1,7,1
452101,7,56,1,8,1
452101,8,57,1,7,1
452101,9,58,1,8,1
452101,8,59,1,6,1
452101,8,60,1,7,1
452602,10,55,2,5,0
452602,8,56,2,2,0
452901,9,55,1,8,1
452901,9,56,1,8,1
452901,9,57,1,9,1
452901,9,58,1,8,1
453503,7,55,3,5,1
453503,5,56,3,4,1
453503,5,57,3,4,1
453503,4,58,3,2,1
453503,4,59,3,4,1
453503,4,60,3,5,1
454401,8,55,1,9,0
454401,8,56,1,8,0
454401,8,57,1,10,0
454501,8,55,1,8,1
454501,6,56,1,9,1
454501,7,57,1,8,1
454501,8,58,1,8,1
454501,8,59,1,9,1
454501,8,60,1,8,1
454601,5,55,1,2,1
454601,7,56,1,6,1
454601,8,57,1,3,1
454601,9,58,1,3,1
454601,8,59,1,5,1
455402,9,55,2,10,0
455402,9,56,2,10,0
455402,8,57,2,10,0
455402,8,58,2,10,0
455402,9,59,2,8,0
455402,10,60,2,8,0
609102,6,55,1,3,0
609102,5,56,1,4,0
618102,8,55,2,5,1
618102,7,56,2,2,1
618102,7,57,2,3,1
618102,6,58,2,3,1
618102,5,59,2,0,1
618102,5,60,2,4,1
663502,5,55,1,5,1
663502,6,56,1,5,1
663502,5,57,1,6,1
663502,5,58,1,6,1
663502,7,59,1,5,1
663502,5,60,1,6,1
666104,1,55,3,1,1
666104,0,56,3,2,1
666104,2,57,3,0,1
666104,1,58,3,0,1
707002,5,55,1,7,0
707002,5,56,1,3,0
707002,5,57,1,4,0
707002,2,58,1,0,0
707002,6,59,1,3,0
710303,7,55,1,3,1
710303,5,57,1,3,1
710303,6,58,1,7,1
710303,7,59,1,4,1
710903,2,55,3,2,0
790402,8,55,3,8,1
790402,6,56,3,4,1
790402,10,57,3,8,1
790402,9,58,3,7,1
790402,10,59,3,8,1
790402,10,60,3,4,1
832102,6,55,3,5,1
832102,6,56,3,5,1
858103,9,55,2,9,1
858103,8,56,2,8,1
858103,8,57,2,8,1
858103,8,58,2,9,1
858602,7,55,3,3,1
858602,5,56,3,3,1
858602,7,57,3,3,1
858602,8,58,3,3,1
858602,5,59,3,2,1
858602,6,60,3,2,1
862604,8,55,1,10,0
862604,10,56,1,9,0
862604,9,57,1,9,0
862604,8,58,1,10,0
862604,8,60,1,10,0
886902,9,55,1,7,1
886902,9,56,1,8,1
886902,9,57,1,7,1
886902,8,58,1,7,1
1056802,5,55,1,9,1
1078102,6,55,1,7,0
1078102,6,56,1,7,0
1130102,7,55,3,0,0
1138102,5,55,1,5,1
1138102,8,56,1,6,1
1142702,8,55,1,10,1
1150402,8,55,1,8,1
1150402,7,56,1,5,1
1150402,8,57,1,7,1
1150402,9,58,1,10,1
1150402,8,59,1,8,1
1150402,5,60,1,5,1
